mp_id,formula,sites,composition,a_edge (angstrom),b_edge (angstrom),c_edge (angstrom),alpha_ang (deg),beta_ang (deg),gamma_ang (deg),crystal_system,space_group,total_magnetisation (bohr),energy_per_atom (eV/atom),formation_energy (eV/atom),energy_above_hull (eV/atom),stable,density (g/cc),band_gap (eV),direct_bandgap,volume (cubic-angstrom),bulk_modulus (GPa),shear_modulus (GPa)
mp-685935,CdGeO3,10,Cd1 Ge1 O3,6.070451387,6.070451387,5.227937,90.0,90.0,126.4668661,ortho,Cmc2_1,0.0004816,-5.846945601,-1.761561389,0.118640522,False,4.995626273,1.724,False,154.9304451,60.062,35.545
mp-8275,CdGeO3,10,Cd1 Ge1 O3,5.90404287,5.90404287,5.904043563,52.19537208,52.19537208,52.19538096,trig,R-3,1.9e-06,-5.921550844,-1.836166632,0.044035279,False,6.512947354,1.4099,False,118.8363056,-15326.411,16263861436.205
mp-1017554,CdNi3N,5,Cd1 Ni3 N1,3.82153146,3.82154162,3.82153349,90.0,90.0,90.0,cubic,Pm-3m,1.1e-05,-13.13645322,-0.100675256,0.0,True,9.000316019,0.0,False,55.81021594,182.751,69.531
mp-1016882,CdOsO3,5,Cd1 Os1 O3,3.942935,3.942935,3.942935,90.0,90.0,90.0,cubic,Pm-3m,0.0344059,-6.441248956,-1.034996829,0.359573085,False,9.498405606,0.0,False,61.29977114,192.236,22.11
mp-9330,CdPS3,10,Cd1 P1 S3,7.640597267,7.640596799,7.640597503,48.31174799,48.31174226,48.3117357,trig,R-3,0.0,-11.16822592,-0.525813667,0.000803158,False,3.489075665,1.7727,False,228.0440968,106297103.36,569651518.799
mp-1016879,CdSiO3,5,Cd1 Si1 O3,3.61992,3.61992,3.61992,90.0,90.0,90.0,cubic,Pm-3m,0.0007266,-6.406944496,-2.161102249,0.374506267,False,6.598592706,0.6506,False,47.43478301,228.217,103.61
mp-1016881,CdSnO3,5,Cd1 Sn1 O3,4.057399,4.057399,4.057399,90.0,90.0,90.0,cubic,Pm-3m,7.99e-05,-5.454133626,-1.491440614,0.346307218,False,6.938980318,0.0,False,66.79487685,152.367,64.191
mp-10036,Ce3AlC,5,Ce3 Al1 C1,4.98731642,4.98731967,4.98728285,90.0,90.0,90.0,cubic,Pm-3m,2.5469901,-6.38450763,-0.227489443,0.0,True,6.148730535,0.0,False,124.0503884,64.659,43.092
mp-4096,CeAlO3,10,Ce1 Al1 O3,5.330749434,5.330749434,5.330749434,120.30143,120.30143,89.47869598,tet,I4/mcm,2.0,-8.520020075,-3.614738332,0.005600196,False,6.699830083,0.0,False,106.6220703,185.363,42.507
mp-5323,CeAlO3,5,Ce1 Al1 O3,3.76203913,3.76203913,3.76201474,90.0,90.0,90.0,cubic,Pm-3m,1.0000001,-8.508505242,-3.603223499,0.017115029,False,6.708320355,0.0,False,53.24356293,191.964,48.718
mp-510376,CeBRh3,5,Ce1 B1 Rh3,4.21149204,4.2115074,4.21148897,90.0,90.0,90.0,cubic,Pm-3m,0.1962417,-22.91903898,-0.799905212,0.0,True,10.21788477,0.0,False,74.6980423,190.777,56.573
mp-33365,CeGaO3,5,Ce1 Ga1 O3,3.894384,3.894384,3.894384,90.0,90.0,90.0,cubic,Pm-3m,0.9999881,-7.652547534,-2.890761752,0.232824656,False,7.249004293,0.0,False,59.06311075,182.932,27.336
mp-13121,CeGe3Rh,5,Ce1 Ge3 Rh1,5.912687084,5.912687084,5.912687084,136.2746128,136.2746128,63.55606405,tet,I4mm,0.9649512,-6.122171596,-0.688103335,0.0,True,7.852933349,0.0,False,97.46821145,95.273,40.715
mp-777413,CeScO3,20,Ce1 Sc1 O3,5.62210231,5.81908325,8.04918263,90.0,90.0,90.0,ortho,Pnma,3.9999998,-9.277669205,-3.855008807,0.013483154,False,5.878825609,0.0,False,263.3328845,160.352,87.319
mp-3000,Cr3GaN,5,Cr3 Ga1 N1,3.829202,3.829202,3.829202,90.0,90.0,90.0,cubic,Pm-3m,0.3719384,-13.46210937,-0.30379861,0.022125521,False,7.089651899,0.0,False,56.14677697,295.563,110.737
mp-10373,Cr3PdN,5,Cr3 Pd1 N1,3.839933,3.839933,3.839933,90.0,90.0,90.0,cubic,Pm-3m,0.0673678,-15.72070978,-0.258863486,0.074729003,False,8.106619033,0.0,False,56.62014019,1860.568,93.487
mp-541449,CrGeTe3,10,Cr1 Ge1 Te3,8.22483787,8.224837554,8.224837076,49.62885504,49.62884833,49.62884945,trig,R-3,6.0000001,-5.160704223,-0.419505622,0.0,True,5.675113859,0.0,False,296.9517401,38039816.536,480701399.904
mp-15236,CrSbSe3,20,Cr1 Sb1 Se3,3.82541442,9.32794413,13.52534271,90.0,90.0,90.0,ortho,Pnma,11.9978041,-5.540308449,-0.68635182,0.0,True,5.651366987,0.0,False,482.6282121,31.363,19.498
mp-505212,Cs3AuO,10,Cs3 Au1 O1,7.85221889,7.852218079,7.08932365,90.0,90.0,119.9999991,hex_,P6_3/mmc,0.0,-3.05530406,-0.871697987,0.0,True,5.366422164,1.3261,False,378.5473321,7.783,85975682835.675
mp-28610,CsAgCl3,10,Cs1 Ag1 Cl3,7.26308157,7.26308194,7.367583412,119.5239302,119.5239311,90.01406476,tet,I4/mmm,4e-07,-14.24546407,-1.262984392,0.0,True,4.136571189,0.0,False,278.6981311,13.37,370.484
mp-569548,CsAuBr3,10,Cs1 Au1 Br3,7.810130999,7.810131921,7.958570721,119.384907,119.3849062,89.99999244,tet,I4/mmm,0.0,-3.037363019,-1.220672874,0.0,True,5.41153036,0.653,False,349.5560241,9.584,4.436
mp-23484,CsAuCl3,10,Cs1 Au1 Cl3,7.46498905,7.464989609,7.615689598,119.3475383,119.347547,90.00000305,tet,I4/mmm,0.0,-20.02434803,-1.196051755,0.0,True,4.735835795,0.5386,False,305.9137536,10.16,4.998
mp-1017555,CsBeF3,5,Cs1 Be1 F3,4.035341,4.035341,4.035341,90.0,90.0,90.0,cubic,Pm-3m,0.0,-4.819322582,-2.744806804,0.662552306,False,5.026563847,5.3671,False,65.71139998,80.268,25.875
mp-7104,CsCaF3,5,Cs1 Ca1 F3,4.52053103,4.52053103,4.52053103,90.0,90.0,90.0,cubic,Pm-3m,0.0,-12.02079677,-3.719104391,0.0,True,4.133979088,6.9005,False,92.37795929,47.44,26.842
mp-984240,CsCaO3,5,Cs1 Ca1 O3,4.684888,4.684888,4.684888,90.0,90.0,90.0,cubic,Pm-3m,3.0,-5.034596532,-1.484954129,0.426448184,False,3.568680557,0.0,False,102.8247444,40.397,10.838
mp-568544,CsCdCl3,5,Cs1 Cd1 Cl3,5.26440167,5.26440167,5.26440167,90.0,90.0,90.0,cubic,Pm-3m,0.0,-14.43538923,-1.703087444,0.002633956,False,4.002617566,1.7462,False,145.8972328,29.552,13.901
mp-8399,CsCdF3,5,Cs1 Cd1 F3,4.48681068,4.48681068,4.48681068,90.0,90.0,90.0,cubic,Pm-3m,0.0,-13.61419207,-2.699160898,0.0,True,5.557644493,3.2859,False,90.32609495,53.871,24.043
mp-2456411,CsCuCl3,10,Cs1 Cu1 Cl3,7.446860574,7.272837264,6.479774826,89.07892484,91.92712137,120.7840915,mono,C2/c,2.0,-12.21199193,-1.331328479,0.002745336,False,3.337446264,0.5123,False,301.325352,5.458,1.035
mp-675287,CsCuCl3,10,Cs1 Cu1 Cl3,7.308069764,7.308069764,6.012731,90.0,90.0,119.9999979,hex_,P6_3/mmc,0.0074039,-12.16551512,-1.284851673,0.049222142,False,3.616114469,0.0,False,278.1043518,-2107363.493,-51009208.723
mp-644483,Ti3SnH,5,Ti3 Sn1 H1,4.16614803,4.16665784,4.16499926,90.0,90.0,90.0,cubic,Pm-3m,1.168275,-13.83689028,-0.433976838,0.0,True,6.047748629,0.0,False,72.29986126,123.281,24.897
mp-4563,Ti3TlC,5,Ti3 Tl1 C1,4.24420109,4.24421542,4.24420006,90.0,90.0,90.0,cubic,Pm-3m,0.0006109,-7.49669618,-0.439373448,0.017583368,False,7.819092443,0.0,False,76.45206469,148.372,83.571
mp-9964,Ti3TlN,5,Ti3 Tl1 N1,4.214039,4.214039,4.214039,90.0,90.0,90.0,cubic,Pm-3m,0.0003617,-21.06942464,-0.845159385,0.036445007,False,8.032508961,0.0,False,74.83343003,153.716,40.969
mp-1014257,Ti3ZnN,10,Ti3 Zn1 N1,5.538218553,5.538218553,8.29981295,90.0,90.0,147.8391702,ortho,Cmcm,1e-07,-7.628054908,-0.971155427,0.0,True,5.465796293,0.0,False,135.5074075,145.73,94.61
mp-1016846,TiCdO3,5,Ti1 Cd1 O3,3.886978,3.886978,3.886978,90.0,90.0,90.0,cubic,Pm-3m,4.4e-05,-7.213101972,-2.473224928,0.198236043,False,5.889148359,0.0,False,58.72678793,181.549,75.558
mp-13641,TiCdO3,10,Ti1 Cd1 O3,5.823052726,5.823053588,5.823052171,53.69843079,53.69841846,53.69841719,trig,R-3,0.0,-7.411338015,-2.671460971,0.0,True,5.810462307,2.9057,False,119.0441478,327241.95,527505495.259
mp-20940,TiCdO3,20,Ti1 Cd1 O3,5.400747,5.523009,7.692163,90.0,90.0,90.0,ortho,Pmc2_1,1.69e-05,-7.371769848,-2.631892803,0.039568167,False,6.02935245,2.4636,True,229.444717,146.93,62.805
mp-1016842,TiHgO3,5,Ti1 Hg1 O3,3.921312,3.921312,3.921312,90.0,90.0,90.0,cubic,Pm-3m,0.0065701,-6.728773948,-2.118964534,0.23989173,False,8.164206384,0.0,False,60.2967904,174.512,54.005
mp-989613,TiPN3,5,Ti1 P1 N3,5.054459861,5.054459861,2.83485,90.0,90.0,116.1500652,ortho,Amm2,3.73e-05,-10.892098,-1.026880931,0.030168741,False,3.087106688,0.5282,False,65.01044612,178.71,62.581
mp-1018639,TiSnO3,5,Ti1 Sn1 O3,3.950731,3.950731,3.950731,90.0,90.0,90.0,cubic,Pm-3m,0.0001412,-7.946378162,-2.596588785,0.160125448,False,5.778248869,1.0452,False,61.66409762,175.285,85.64
mp-754246,TiSnO3,10,Ti1 Sn1 O3,7.595236879,7.595236881,7.595237497,39.10563751,39.10563897,39.10563893,trig,R-3,0.0,-8.104400851,-2.754611474,0.002102759,False,4.544839624,1.1086,False,156.7978331,-1969.5,324355300572.352
mp-635713,TiZnO3,10,Ti1 Zn1 O3,5.54714,5.674907809,5.916983532,65.48953513,63.99551654,68.24211124,tri,P-1,0.0001165,-7.525225239,-2.725401511,0.095791406,False,3.613922061,3.1234,False,148.2058025,65.52,25.095
mp-2353285,TlCoCl3,10,Tl1 Co1 Cl3,7.049172357,7.049077423,5.914459276,89.87543292,90.1263353,120.1188283,mono,C2/m,6.0000001,-4.130708261,-1.120608498,0.004752211,False,4.829546171,0.1982,False,254.2104702,17.198,6.688
mp-998147,TlCuCl3,5,Tl1 Cu1 Cl3,4.82013622,4.82013622,4.82013726,90.0,90.0,90.0,cubic,Pm-3m,0.5335436,-3.454755579,-1.051497825,0.028916596,False,5.549799837,0.0,False,111.9896866,39.029,17.428
mp-554973,TlCuF3,5,Tl1 Cu1 F3,4.07632852,4.09064598,4.0903874,90.0,90.0,90.0,cubic,Pm-3m,0.9999977,-16.54245651,-1.863043664,0.00384109,False,7.91053861,0.0,False,68.20646084,70.161,25.725
mp-546200,TlIO3,5,Tl1 I1 O3,4.249667,4.249667,4.249667,90.0,90.0,90.0,cubic,Pm-3m,0.0006661,-4.47276803,-0.724894481,0.243994854,False,8.206371515,0.0,False,76.74758198,111.81,58.323
mp-5915,TlNO3,40,Tl1 N1 O3,6.18047927,7.91332221,12.19729243,90.0,90.0,90.0,ortho,Pnma,0.0,-6.098233439,-0.987506864,0.0,True,5.932115907,2.8457,False,596.5466891,21.657,8.29
mp-8249,TlPS3,10,Tl1 P1 S3,6.980750494,6.999774902,6.999774611,70.36205725,60.08985662,60.08986157,ortho,Immm,0.0,-4.665118756,-0.624713887,0.0,True,4.313946314,1.7362,False,255.2443222,10.753,5.047
mp-574239,Tm3AlC,5,Tm3 Al1 C1,5.301577,5.301577,5.301577,90.0,90.0,90.0,cubic,Pm-3m,6.44e-05,-3.824309454,1.460039698,1.824206665,False,6.08223681,0.0,False,149.0099333,39.315,16.967
mp-1018641,Tm3AlN,5,Tm3 Al1 N1,4.65734774,4.65734774,4.65734774,90.0,90.0,90.0,cubic,Pm-3m,2.77e-05,-25.36973389,-1.124935118,0.0,True,9.004257142,0.0,False,101.0220081,96.02,72.828
mp-10134,TmBPd3,5,Tm1 B1 Pd3,4.297151,4.297151,4.297151,90.0,90.0,90.0,cubic,Pm-3m,8.74e-05,-22.94291888,-0.67316622,0.114035311,False,10.44268873,0.0,False,79.34907065,147.36,23.258
mp-5438,TmBRh3,5,Tm1 B1 Rh3,4.15099888,4.15099888,4.15099888,90.0,90.0,90.0,cubic,Pm-3m,0.0025981,-7.473258072,-0.8222947,0.0,True,11.34022769,0.0,False,71.52499706,186.37,89.666
mp-28607,UReB3,10,U1 Re1 B3,5.059883059,5.059880972,5.10709883,90.00011131,90.00000027,120.000067,hex_,P6_3/mmc,0.0055166,-9.309563073,-0.554023167,0.0,True,13.39353318,0.0,False,113.2362246,153307683.321,67015829.438
mp-865322,UTlO3,5,U1 Tl1 O3,4.32518333,4.32517519,4.32544057,90.0,90.0,90.0,cubic,Pm-3m,1.0,-8.640130126,-2.938777098,0.0,True,10.06399019,0.2736,True,80.91677642,132.86,59.337
mp-27769,V3AsC,10,V3 As1 C1,3.13948863,5.247661431,7.651175,90.0,90.0,107.4054864,ortho,Cmcm,5e-07,-8.744546,-0.514444753,0.0,True,6.61991536,0.0,False,120.281155,190.279,76.549
mp-635460,V3AuN,5,V3 Au1 N1,4.879088,4.879088,4.879088,90.0,90.0,90.0,cubic,Pm-3m,5.7950885,-18.19197143,2.204516176,2.887722395,False,5.201075706,0.0,False,116.149128,51.353,-9.203
mp-10057,VCoB3,10,V1 Co1 B3,2.96576088,2.992652716,8.823090284,99.76409259,90.0,90.0,ortho,Cmcm,1e-07,-7.861651258,-0.610551638,0.0,True,6.123945772,0.0,False,77.17491168,296.493,203.341
mp-4448,Y3AlC,5,Y3 Al1 C1,4.88638886,4.88638886,4.88638886,90.0,90.0,90.0,cubic,Pm-3m,5.4e-06,-6.8927995,-0.392496336,0.0,True,4.351052929,0.0,False,116.6713104,79.684,63.961
mp-10601,Y3GaC,5,Y3 Ga1 C1,4.85428524,4.85428317,4.85429039,90.0,90.0,90.0,cubic,Pm-3m,6.3e-06,-6.809426208,-0.452619005,0.0,True,5.058421008,0.0,False,114.3868635,78.798,64.388
mp-10608,Y3SnC,5,Y3 Sn1 C1,4.88691003,4.88691003,4.8869276,90.0,90.0,90.0,cubic,Pm-3m,1.52e-05,-7.185252328,-0.632149959,0.0,True,5.654759869,0.0,False,116.7090656,81.995,62.479
mp-9960,Y3TlC,5,Y3 Tl1 C1,4.90973176,4.90973176,4.90973176,90.0,90.0,90.0,cubic,Pm-3m,1.38e-05,-6.6874769,-0.461994478,0.0,True,6.778338013,0.0,False,118.3513718,77.491,63.955
mp-4054,YAl3Ni,20,Y1 Al3 Ni1,4.02710599,8.10956377,10.60833375,90.0,90.0,90.0,ortho,Pnma,8.8e-06,-5.295738009,-0.590546875,0.0,True,4.381682752,0.0,False,346.4477363,96.501,59.711
mp-3792,YAlO3,20,Y1 Al1 O3,5.17603105,5.31735851,7.37249317,90.0,90.0,90.0,ortho,Pnma,0.0,-8.731948185,-3.712238116,0.018835838,False,5.364665646,5.5402,False,202.911749,190.06,111.803
mp-1018643,YBPd3,5,Y1 B1 Pd3,4.325036,4.325036,4.325036,90.0,90.0,90.0,cubic,Pm-3m,6.5e-05,-19.95954693,-0.651283729,0.090775073,False,8.599435523,0.0,False,80.90384835,142.867,20.681
mp-1018644,YBPt3,5,Y1 B1 Pt3,4.344528,4.344528,4.344528,90.0,90.0,90.0,cubic,Pm-3m,5.72e-05,-37.24537271,-0.820751535,0.095610442,False,13.87050003,0.0,False,82.00263383,173.83,0.424
mp-29725,YBRh3,5,Y1 B1 Rh3,4.17882149,4.17882149,4.17882149,90.0,90.0,90.0,cubic,Pm-3m,0.0038927,-7.821756422,-0.765475046,0.0,True,9.294131987,0.0,False,72.97287522,181.021,85.796
mp-1340758,YCuO3,20,Y1 Cu1 O3,5.262028,5.66639,7.494229,90.0,90.0,90.0,ortho,Pnma,0.0025272,-7.498518463,-2.408082226,0.023366517,False,5.958386638,0.0,False,223.4531991,118.951,56.266
mp-979436,YOsO3,5,Y1 Os1 O3,3.964378,3.964378,3.964378,90.0,90.0,90.0,cubic,Pm-3m,0.0129782,-8.362913752,-1.846845363,0.73462099,False,8.71865867,0.0,False,62.30532592,202.703,-105.222
mp-1018629,YPd3C,5,Y1 Pd3 C1,4.299661,4.299661,4.299661,90.0,90.0,90.0,cubic,Pm-3m,0.0060285,-6.498267538,-0.242787053,0.438169278,False,8.77765003,0.0,False,79.48819715,153.404,20.546
mp-1018645,YPt3C,5,Y1 Pt3 C1,4.324374,4.324374,4.324374,90.0,90.0,90.0,cubic,Pm-3m,0.0008575,-7.043953656,-0.253722265,0.512941418,False,14.08997309,0.0,False,80.86670405,182.457,-31.646
mp-10284,YSi3Ni,10,Y1 Si3 Ni1,3.916194736,3.96013567,10.65076275,90.0,100.5938368,90.0,ortho,Cmmm,2e-07,-6.351077852,-0.638041398,0.024345344,False,4.742509563,0.0,False,162.3636286,120.066,85.329
mp-4355,YTiO3,20,Y1 Ti1 O3,5.347706,5.717622,7.702009,90.0,90.0,90.0,ortho,Pnma,4.0079207,-9.452474175,-3.602780869,0.057953293,False,5.211419462,0.0,False,235.4978709,184.267,77.988
mp-989609,YWN3,10,Y1 W1 N3,6.84880045,6.84880045,6.07064,90.0,90.0,150.7070176,ortho,Cmcm,0.0011388,-21.0126811,-1.199151632,0.022444034,False,7.503255654,1.1259,False,139.3211643,144.802,69.624
mp-971700,ZnAuO3,5,Zn1 Au1 O3,3.934248,3.934248,3.934248,90.0,90.0,90.0,cubic,Pm-3m,2.7649142,-4.029493814,-0.153992089,0.791294254,False,8.463478775,0.0,False,60.89549964,98.68,4.182
mp-971704,ZnBO3,5,Zn1 B1 O3,3.378806,3.378806,3.378806,90.0,90.0,90.0,cubic,Pm-3m,0.0177717,-5.595359676,-1.038755997,1.125581286,False,5.347423239,0.0,False,38.57356425,227.552,-4.4
mp-971706,ZnBiO3,5,Zn1 Bi1 O3,3.911416,3.911416,3.911416,90.0,90.0,90.0,cubic,Pm-3m,0.0004694,-5.210530708,-1.211798521,0.3804196,False,8.945928089,0.0,False,59.84143837,152.502,59.718
mp-10271,ZnCo3C,5,Zn1 Co3 C1,3.72687582,3.72706281,3.72692445,90.0,90.0,90.0,cubic,Pm-3m,2.95169,-6.379973716,-0.002241864,0.020153372,False,8.154463016,0.0,False,51.76809968,227.96,113.893
mp-1016930,ZnGeO3,5,Zn1 Ge1 O3,3.721961,3.721961,3.721961,90.0,90.0,90.0,cubic,Pm-3m,0.0003773,-5.555858568,-1.410527672,0.61497333,False,5.991792726,0.0,False,51.56030223,190.693,76.932
